# decision options: KEEP, CREATE, EXPAND, MERGE, RENAME, DELETE, ADD_TO_BLUEPRINT
source,tab,position,blueprint_name,blueprint_type,blueprint_phase,repo_file,status,word_count,has_title,has_description,brand_violations,decision,notes
REPO_ONLY,DEVELOPERS,,,,,v2/developers/technical-references/deepwiki.mdx,EXISTS,84,true,false,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/technical-references/sdks.mdx,EXISTS,75,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/technical-references/wiki.mdx,STUB,18,true,false,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/x-unstaged/developer-tools/external-tooling.mdx,STUB,7,false,false,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/x-unstaged/developer-tools/livepeer-cloud.mdx,EXISTS,213,true,true,banned:easily; deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/x-unstaged/developer-tools/livepeer-explorer.mdx,EXISTS,248,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/x-unstaged/developer-tools/tooling-hub.mdx,STUB,45,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/x-unstaged/partner-integrations.mdx,EXISTS,432,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_contextData_/docker-install-implementation.mdx,PLACEHOLDER,431,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_contextData_/docker-install.mdx,EXISTS,641,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/about/architecture.mdx,STUB,19,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/about/functions.mdx,EXISTS,291,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/about/overview.mdx,STUB,49,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/about/quickstart.mdx,STUB,22,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/gateway-tools/explorer.mdx,PLACEHOLDER,59,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/gateway-tools/gateway-middleware.mdx,STUB,7,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/gateway-tools/livepeer-tools.mdx,PLACEHOLDER,88,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/guides-and-resources/community-guides.mdx,STUB,22,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/guides-and-resources/community-projects.mdx,STUB,32,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/guides-and-resources/gateway-job-pipelines/byoc.mdx,EXISTS,198,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/guides-and-resources/gateway-job-pipelines/overview.mdx,EXISTS,160,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/index.mdx,EXISTS,232,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/payments/how-payments-work.mdx,EXISTS,627,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/payments/payment-clearinghouse.mdx,EXISTS,486,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/payments/remote-signers.mdx,EXISTS,822,true,true,banned:seamless,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/quickstart/AI-prompt.mdx,EXISTS,86,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/_delete-all-api.mdx,EXISTS,147,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-API/audio-to-text.mdx,STUB,35,false,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-API/hardware-info.mdx,STUB,34,false,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-API/hardware-stats.mdx,STUB,31,false,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-API/health.mdx,STUB,32,false,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-API/image-to-image.mdx,STUB,36,false,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-API/image-to-text.mdx,STUB,35,false,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-API/image-to-video.mdx,STUB,18,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-API/live-video-to-video.mdx,STUB,19,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-API/llm.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-API/segment-anything-2.mdx,STUB,18,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-API/text-to-image.mdx,STUB,18,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-API/text-to-speech.mdx,STUB,18,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-API/upscale.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/ai-worker-api.mdx,EXISTS,150,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/AI-Worker/ai-worker-api.mdx,EXISTS,150,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/CLI-HTTP/activateorchestrator.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/CLI-HTTP/bond.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/CLI-HTTP/cli-http-api.mdx,EXISTS,236,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/CLI-HTTP/protocolparameters.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/CLI-HTTP/rebond.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/CLI-HTTP/registeredorchestrators.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/CLI-HTTP/reward.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/CLI-HTTP/setbroadcastconfig.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/CLI-HTTP/setmaxpriceforcapability.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/CLI-HTTP/signmessage.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/CLI-HTTP/status.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/CLI-HTTP/transfertokens.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/CLI-HTTP/unbond.mdx,STUB,16,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/hardware-info.mdx,STUB,15,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/hardware-stats.mdx,STUB,15,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/api-reference/health.mdx,STUB,14,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/arbitrum-exchanges.mdx,EXISTS,53,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/arbitrum-rpc.mdx,STUB,6,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/contract-addresses.mdx,STUB,23,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/go-livepeer/cli-reference.mdx,EXISTS,907,true,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/go-livepeer/gpu-support.mdx,EXISTS,300,true,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/livepeer-exchanges.mdx,EXISTS,52,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/orchestrator-offerings.mdx,EXISTS,254,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/references/technical-architecture.mdx,STUB,0,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/configure/ai-configuration.mdx,EXISTS,500,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/configure/configuration-overview.mdx,EXISTS,180,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/configure/configuration-reference.mdx,STUB,29,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/configure/dual-configuration.mdx,PLACEHOLDER,460,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/configure/dual-docker.mdx,EXISTS,268,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/configure/pricing-configuration.mdx,EXISTS,585,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/configure/video-configuration-view.mdx,EXISTS,128,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/configure/video-configuration.mdx,EXISTS,522,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/connect/connect-with-offerings.mdx,EXISTS,172,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/connect/discover-offerings.mdx,EXISTS,131,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/gateway-operator-opportunities.mdx,EXISTS,655,true,true,banned:leverage,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/install/community-projects.mdx,PLACEHOLDER,151,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/install/docker-install.mdx,EXISTS,727,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/install/install-overview.mdx,EXISTS,212,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/install/linux-install.mdx,EXISTS,288,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/install/windows-install.mdx,PLACEHOLDER,215,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/publish/connect-with-offerings.mdx,PLACEHOLDER,337,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/requirements/on-chain setup/bridge-lpt-to-arbitrum.mdx,EXISTS,558,true,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/requirements/on-chain setup/fund-gateway.mdx,EXISTS,864,true,true,banned:simply; deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/requirements/on-chain setup/on-chain.mdx,EXISTS,1784,true,true,banned:simply; banned:just; deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/requirements/setup.mdx,PLACEHOLDER,499,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/transcoding.mdx,EXISTS,54,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/run-a-gateway/v1/transcoding-options.mdx,EXISTS,117,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/using-gateways/gateway-providers.mdx,PLACEHOLDER,304,true,true,,,
REPO_ONLY,HOME,,,,,v2/home/about-livepeer/benefits.mdx,EXISTS,525,true,true,banned:just,,
REPO_ONLY,HOME,,,,,v2/home/about-livepeer/evolution.mdx,EXISTS,510,true,true,banned:just; banned:utilize,,
REPO_ONLY,HOME,,,,,v2/home/about-livepeer/roadmap.mdx,EXISTS,68,true,true,,,
REPO_ONLY,HOME,,,,,v2/home/about-livepeer/vision.mdx,EXISTS,383,true,true,,,
REPO_ONLY,HOME,,,,,v2/home/get-started.mdx,EXISTS,54,true,true,banned:just,,
REPO_ONLY,HOME,,,,,v2/home/get-started/ai-pipelines.mdx,STUB,2,true,true,,,
REPO_ONLY,HOME,,,,,v2/home/get-started/stream-video.mdx,STUB,2,true,true,,,
REPO_ONLY,HOME,,,,,v2/home/get-started/use-livepeer.mdx,STUB,2,true,true,,,
REPO_ONLY,HOME,,,,,v2/home/index.mdx,EXISTS,64,true,true,,,
REPO_ONLY,HOME,,,,,v2/home/solutions/applications.mdx,EXISTS,148,true,true,,,
REPO_ONLY,HOME,,,,,v2/home/solutions/landscape.mdx,STUB,45,true,true,,,
REPO_ONLY,HOME,,,,,v2/home/solutions/showcase.mdx,STUB,14,true,true,,,
REPO_ONLY,HOME,,,,,v2/home/solutions/verticals.mdx,EXISTS,1343,true,false,banned:just,,
REPO_ONLY,HOME,,,,,v2/home/trending.mdx,EXISTS,62,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/index.mdx,EXISTS,2819,true,true,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/ally-notes.mdx,EXISTS,527,true,false,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/assets/transcripts/a16z/2026-01-22-inferact-building-the-infrastructure-that-runs-modern-ai.mdx,EXISTS,7774,true,true,banned:simply; banned:just; banned:utilize; banned:leverage,,
REPO_ONLY,INTERNAL,,,,,v2/internal/assets/transcripts/ycomb.mdx,EXISTS,42330,true,true,banned:just; banned:easily; banned:leverage,,
REPO_ONLY,INTERNAL,,,,,v2/internal/definitions.mdx,STUB,12,true,false,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/docs-philosophy.mdx,EXISTS,1091,true,true,banned:just; banned:seamless,,
REPO_ONLY,INTERNAL,,,,,v2/internal/ecosystem.mdx,STUB,18,true,true,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/index.mdx,EXISTS,111,true,true,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/internal-overview.mdx,EXISTS,71,true,true,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/layout-components-scripts-styling/components.mdx,STUB,32,true,false,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/layout-components-scripts-styling/pages.mdx,EXISTS,88,true,false,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/overview/about.mdx,EXISTS,126,true,true,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/overview/docs-philosophy.mdx,EXISTS,933,true,true,banned:just; banned:seamless,,
REPO_ONLY,INTERNAL,,,,,v2/internal/overview/governance.mdx,PLACEHOLDER,1235,true,true,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/overview/personas.mdx,EXISTS,248,true,true,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/overview/strategic-alignment.mdx,EXISTS,212,true,true,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/references.mdx,STUB,8,true,true,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/rfp/aims.mdx,PLACEHOLDER,3668,true,true,banned:just; deprecated:broadcaster->gateway,,
REPO_ONLY,INTERNAL,,,,,v2/internal/rfp/deliverables.mdx,STUB,21,true,true,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/rfp/outcomes.mdx,STUB,21,true,true,,,
REPO_ONLY,INTERNAL,,,,,v2/internal/rfp/problem-statements.mdx,PLACEHOLDER,2722,true,true,banned:just,,
REPO_ONLY,INTERNAL,,,,,v2/internal/rfp/report.mdx,EXISTS,475,true,true,banned:just; banned:easily,,
REPO_ONLY,LP TOKEN,,,,,v2/lpt/about/mechanics.mdx,EXISTS,382,true,true,,,
REPO_ONLY,LP TOKEN,,,,,v2/lpt/about/overview.mdx,EXISTS,472,true,true,,,
REPO_ONLY,LP TOKEN,,,,,v2/lpt/about/purpose.mdx,EXISTS,1288,true,true,banned:leverage; deprecated:broadcaster->gateway,,
REPO_ONLY,LP TOKEN,,,,,v2/lpt/about/tokenomics.mdx,EXISTS,403,true,true,,,
REPO_ONLY,LP TOKEN,,,,,v2/lpt/governance/model.mdx,EXISTS,703,true,true,,,
REPO_ONLY,LP TOKEN,,,,,v2/lpt/governance/processes.mdx,EXISTS,951,true,true,,,
REPO_ONLY,LP TOKEN,,,,,v2/lpt/index.mdx,EXISTS,68,true,true,,,
REPO_ONLY,LP TOKEN,,,,,v2/lpt/resources/delegator-videos-and-blogs.mdx,EXISTS,285,true,true,,,
REPO_ONLY,LP TOKEN,,,,,v2/lpt/resources/lpt-eth-usage.mdx,EXISTS,144,true,true,,,
REPO_ONLY,LP TOKEN,,,,,v2/lpt/treasury/allocations.mdx,EXISTS,503,true,true,banned:simply,,
REPO_ONLY,LP TOKEN,,,,,v2/lpt/treasury/proposals.mdx,EXISTS,600,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/_context_data_/orchestrators-gateways-implementation-plan.mdx,PLACEHOLDER,1695,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/about-orchestrators/architecture.mdx,STUB,44,true,false,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/about-orchestrators/job-types.mdx,PLACEHOLDER,138,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/about-orchestrators/orchestrator-functions.mdx,EXISTS,304,true,false,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/about-orchestrators/random.mdx,STUB,17,false,false,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/advanced-setup/delegation.mdx,EXISTS,145,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/advanced-setup/rewards-and-fees.mdx,EXISTS,187,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/advanced-setup/run-a-pool.mdx,EXISTS,192,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/advanced-setup/staking-LPT.mdx,EXISTS,184,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/index.mdx,EXISTS,106,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/orchestrator-journey.mdx,EXISTS,434,true,true,banned:just,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/orchestrator-tools-and-resources/community-pools.mdx,EXISTS,67,true,false,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/orchestrator-tools-and-resources/orchestrator-community-and-help.mdx,STUB,5,false,false,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/orchestrator-tools-and-resources/orchestrator-guides.mdx,STUB,0,false,false,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/orchestrator-tools-and-resources/orchestrator-resources.mdx,STUB,3,false,false,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/orchestrator-tools-and-resources/orchestrator-tools.mdx,STUB,33,true,false,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/payments/index.mdx,STUB,26,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/quickstart/batch-ai-quickstart.mdx,STUB,33,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/quickstart/overview.mdx,EXISTS,52,true,false,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/quickstart/realtime-ai-quickstart.mdx,STUB,31,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/setting-up-an-orchestrator/connect-to-arbitrum.mdx,EXISTS,66,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/setting-up-an-orchestrator/data-centre-setup.mdx,STUB,4,false,false,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/setting-up-an-orchestrator/data-centres-and-large-scale-hardware-providers.mdx,STUB,8,false,false,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/setting-up-an-orchestrator/enterprise-and-data-centres.mdx,STUB,5,false,false,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/setting-up-an-orchestrator/install-go-livepeer.mdx,EXISTS,285,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/setting-up-an-orchestrator/orch-config.mdx,STUB,28,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/setting-up-an-orchestrator/orchestrator-stats.mdx,EXISTS,199,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/setting-up-an-orchestrator/overview.mdx,EXISTS,60,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/setting-up-an-orchestrator/publish-offerings.mdx,PLACEHOLDER,77,true,true,,,
REPO_ONLY,GPU NODES,,,,,v2/orchestrators/setting-up-an-orchestrator/setting-up-an-orchestrator/quickstart-add-your-gpu-to-livepeer.mdx,EXISTS,229,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/README.mdx,PLACEHOLDER,1029,false,false,banned:simply; banned:just,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/changelog/migration-guide.mdx,STUB,0,false,false,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/concepts/brief-history-of-video.mdx,PLACEHOLDER,102,true,false,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/concepts/livepeer-101.mdx,EXISTS,83,false,false,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/documentation-guide/authoring-standard.mdx,PLACEHOLDER,992,true,true,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/documentation-guide/automations-workflows.mdx,EXISTS,3726,true,true,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/documentation-guide/component-library/component-library.mdx,PLACEHOLDER,3543,true,true,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/documentation-guide/component-library/content.mdx,EXISTS,1363,true,true,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/documentation-guide/component-library/display.mdx,EXISTS,1988,true,true,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/documentation-guide/component-library/domain.mdx,STUB,48,true,true,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/documentation-guide/component-library/integrations.mdx,EXISTS,145,true,true,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/documentation-guide/component-library/layout.mdx,EXISTS,787,true,true,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/documentation-guide/component-library/overview.mdx,PLACEHOLDER,916,true,true,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/documentation-guide/component-library/primitives.mdx,EXISTS,1949,true,true,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/documentation-guide/docs-features-and-ai-integrations.mdx,EXISTS,1078,true,true,banned:just; banned:easily,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/documentation-guide/documentation-overview.mdx,EXISTS,429,true,true,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/index.mdx,EXISTS,81,true,true,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/lpt/delegator-dashboard.mdx,STUB,6,false,false,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/media-kit.mdx,STUB,30,true,true,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/references/contract-addresses.mdx,PLACEHOLDER,341,true,false,,,
REPO_ONLY,RESOURCE HUB,,,,,v2/resources/resources/videos.mdx,EXISTS,68,false,false,deprecated:broadcaster->gateway,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/daydream/overview1.mdx,EXISTS,278,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/embody/overview.mdx,STUB,11,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/frameworks/overview.mdx,EXISTS,127,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/frameworks/overview1.mdx,EXISTS,249,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/frameworks/quickstart.mdx,EXISTS,253,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/index.mdx,EXISTS,222,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/access-control/jwt.mdx,EXISTS,159,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/access-control/overview.mdx,EXISTS,89,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/access-control/webhooks.mdx,EXISTS,154,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/analytics/listen-to-events.mdx,EXISTS,245,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/analytics/overview.mdx,EXISTS,171,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/analytics/webhooks.mdx,EXISTS,210,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/assets/delete.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/assets/get-all.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/assets/get.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/assets/overview.mdx,EXISTS,180,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/assets/update.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/assets/upload-via-url.mdx,STUB,5,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/assets/upload.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/multistream/create.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/multistream/delete.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/multistream/get-all.mdx,STUB,5,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/multistream/get.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/multistream/overview.mdx,STUB,12,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/multistream/update.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/playback/get.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/playback/overview.mdx,EXISTS,84,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/rooms/create-user.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/rooms/create.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/rooms/delete.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/rooms/get-user.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/rooms/get.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/rooms/overview.mdx,STUB,12,true,true,,,
