# decision options: KEEP, CREATE, EXPAND, MERGE, RENAME, DELETE, ADD_TO_BLUEPRINT
source,tab,position,blueprint_name,blueprint_type,blueprint_phase,repo_file,status,word_count,has_title,has_description,brand_violations,decision,notes
REPO_ONLY,DEVELOPERS,,,,,v2/developers/_workspace/new files/files8/storyboard.mdx,EXISTS,408,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/_workspace/new files/files9/live-video-job.mdx,EXISTS,371,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/_workspace/new files/files9/orchestrator-selection.mdx,EXISTS,339,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/_workspace/new files/files9/payment-session.mdx,EXISTS,508,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/_workspace/notes.mdx,EXISTS,81,true,false,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/agents/agent-sdk.mdx,EXISTS,356,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/agents/creative-kit.mdx,EXISTS,506,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/agents/eip-8004-identity.mdx,STUB,5,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/agents/eliza-integration.mdx,EXISTS,342,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/agents/llm-provider-routing.mdx,EXISTS,200,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/agents/overview.mdx,EXISTS,684,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/agents/storyboard.mdx,EXISTS,408,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/ai-jobs-direct-quickstart.mdx,EXISTS,570,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/ai-pipelines.mdx,EXISTS,1207,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/ai-sdks-overview.mdx,EXISTS,313,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/ai-stream-pack/audio-transcription.mdx,STUB,5,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/ai-stream-pack/comfyui-rtc.mdx,STUB,5,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/ai-stream-pack/overview.mdx,EXISTS,540,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/ai-stream-pack/streamdiffusion-v2.mdx,STUB,5,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/ai-stream-pack/streamdiffusion.mdx,STUB,5,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/ai-stream-pack/superresolution.mdx,STUB,5,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/ecosystem-mcp/docs-mcp.mdx,EXISTS,363,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/ecosystem-mcp/livepeer-data-mcp.mdx,EXISTS,236,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/ecosystem-mcp/overview.mdx,EXISTS,417,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/model-support.mdx,EXISTS,1078,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/overview.mdx,EXISTS,971,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/realtime-ai/comfystream/comfystream-as-byoc.mdx,EXISTS,517,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/realtime-ai/comfystream/comfystream-quickstart.mdx,EXISTS,966,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/realtime-ai/comfystream/overview.mdx,EXISTS,1155,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/realtime-ai/comfystream/workflow-authoring.mdx,EXISTS,584,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/realtime-ai/overview.mdx,EXISTS,702,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/realtime-ai/pytrickle/data-channels.mdx,EXISTS,137,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/realtime-ai/pytrickle/frame-processor.mdx,EXISTS,507,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/realtime-ai/pytrickle/overview.mdx,EXISTS,349,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/ai-and-agents/realtime-ai/pytrickle/pytrickle-quickstart.mdx,EXISTS,298,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/alt-gateways/browser-and-mobile.mdx,EXISTS,226,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/alt-gateways/livepeer-python-gateway.mdx,STUB,5,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/alt-gateways/overview.mdx,EXISTS,526,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/alt-gateways/remote-signer-integration.mdx,STUB,5,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/applications/frontend-core-web.mdx,EXISTS,117,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/applications/frontend-react-broadcast.mdx,EXISTS,161,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/applications/frontend-react-player.mdx,EXISTS,266,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/applications/overview.mdx,EXISTS,146,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/compute/byoc/byoc-architecture.mdx,EXISTS,275,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/compute/byoc/byoc-production.mdx,EXISTS,260,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/compute/byoc/byoc-quickstart.mdx,EXISTS,819,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/compute/byoc/byoc-sdk.mdx,EXISTS,201,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/compute/byoc/overview.mdx,EXISTS,552,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/compute/byoc/reference-pipelines.mdx,EXISTS,246,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/plugins-and-extensions/building-a-plugin.mdx,EXISTS,218,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/plugins-and-extensions/naap-architecture.mdx,EXISTS,310,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/plugins-and-extensions/overview.mdx,EXISTS,154,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/ai-agent-on-livepeer.mdx,EXISTS,489,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/ai-image-generation-app.mdx,EXISTS,779,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/build-a-chatbot-with-livepeer-llm.mdx,EXISTS,897,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/build-a-naap-plugin.mdx,EXISTS,1260,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/build-a-vtuber-avatar-pipeline.mdx,EXISTS,1368,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/eliza-livepeer-plugin.mdx,EXISTS,1473,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/huggingface-to-livepeer-advanced.mdx,EXISTS,3309,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/huggingface-to-livepeer.mdx,EXISTS,2107,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/ipfs-video-integration.mdx,EXISTS,291,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/low-latency-live-streaming-app.mdx,EXISTS,951,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/multi-tenant-billing-with-pymthouse.mdx,EXISTS,1114,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/streamplace-byoc-integration.mdx,EXISTS,572,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/token-gated-video.mdx,EXISTS,372,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/tutorials/vod-upload-and-playback.mdx,EXISTS,1104,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/video/codec-support.mdx,EXISTS,234,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/video/frameworks-network.mdx,STUB,5,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/video/ingest-and-playback.mdx,EXISTS,377,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/video/live-events.mdx,EXISTS,278,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/video/lpms-integration.mdx,EXISTS,310,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/video/overview.mdx,EXISTS,454,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/video/storage-and-archival.mdx,STUB,5,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/video/transcoding-direct-quickstart.mdx,EXISTS,814,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/build/video/vod-and-recording.mdx,EXISTS,216,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/concepts/infra-stack.mdx,EXISTS,707,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/concepts/landscape.mdx,EXISTS,952,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/concepts/repo-map.mdx,EXISTS,1256,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/auth-and-security/access-control.mdx,EXISTS,290,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/auth-and-security/ai-authentication.mdx,EXISTS,436,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/gateways-as-developer/gateway-access.mdx,EXISTS,707,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/help.mdx,EXISTS,513,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/local-development/local-gateway.mdx,EXISTS,321,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/local-development/local-orchestrator.mdx,EXISTS,336,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/local-development/local-testnet.mdx,EXISTS,886,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/local-development/overview.mdx,EXISTS,295,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/observability-and-debugging/job-debugging.mdx,EXISTS,621,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/observability-and-debugging/orchestrator-monitoring.mdx,EXISTS,503,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/observability-and-debugging/tooling-and-metrics.mdx,EXISTS,380,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/overview.mdx,EXISTS,457,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/payments/clearinghouse-pattern.mdx,EXISTS,730,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/payments/custom-auth-and-billing.mdx,EXISTS,624,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/payments/eth-escrow-and-deposits.mdx,EXISTS,323,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/payments/orchestrator-selection-and-pricing.mdx,EXISTS,568,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/payments/overview.mdx,EXISTS,537,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/payments/per-second-compute.mdx,EXISTS,540,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/payments/probabilistic-micropayments.mdx,EXISTS,536,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/payments/remote-signer.mdx,EXISTS,769,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/production-hardening-checklist.mdx,EXISTS,710,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/transport/overview.mdx,EXISTS,524,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/guides/transport/trickle-protocol.mdx,STUB,5,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/index.mdx,EXISTS,101,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/learn/ai-and-agents.mdx,EXISTS,962,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/learn/applications.mdx,EXISTS,623,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/learn/video-and-livestream.mdx,EXISTS,660,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/navigator.mdx,EXISTS,567,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/resources/awesome-livepeer.mdx,STUB,43,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/resources/contributing.mdx,EXISTS,391,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/resources/deepwiki.mdx,EXISTS,84,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/resources/example-applications.mdx,STUB,5,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/resources/glossary.mdx,EXISTS,2886,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/resources/grants-and-programmes.mdx,EXISTS,1143,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/resources/reference/apis.mdx,EXISTS,459,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/resources/reference/pricing-rate-limits.mdx,EXISTS,503,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/resources/reference/pytrickle-reference.mdx,EXISTS,372,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/resources/reference/sdks.mdx,EXISTS,360,true,true,,,
REPO_ONLY,DEVELOPERS,,,,,v2/developers/resources/wiki.mdx,STUB,29,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/ADD-ME/ai-on-livepeer-updated.mdx,EXISTS,1088,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/ADD-ME/grants-and-programmes-updated.mdx,EXISTS,1139,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/ai-inference-overview-old.mdx,PLACEHOLDER,326,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/ai-inference-workload-fit-old.mdx,PLACEHOLDER,672,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/ai-on-livepeer-pre-update-2026-04-08.mdx,EXISTS,1088,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/ai-on-livepeer-pre-update.mdx,EXISTS,1093,true,true,banned:simply,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/ai-pipelines-byoc-old.mdx,EXISTS,628,true,true,banned:just,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/ai-pipelines-comfystream-old.mdx,EXISTS,207,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/ai-pipelines-model-support-old.mdx,EXISTS,311,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/ai-pipelines-overview-old.mdx,EXISTS,837,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/builder-rfps-old.mdx,STUB,13,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/building-on-livepeer/quick-starts/README.mdx,STUB,3,false,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/dev-tools-external-stub.mdx,STUB,7,false,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/dev-tools-gateways-stub.mdx,STUB,2,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/developer-guide.mdx,EXISTS,185,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/developer-journey-3path.mdx,EXISTS,643,true,true,banned:leverage,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/developer-platforms/all-ecosystem/ecosystem-products.mdx,STUB,32,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/developer-platforms/builder-hub.mdx,EXISTS,474,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/developer-platforms/daydream/daydream.mdx,STUB,2,false,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/developer-platforms/frameworks/frameworks.mdx,STUB,4,false,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/developer-platforms/livepeer-studio/livepeer-studio.mdx,STUB,3,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/developer-platforms/streamplace/streamplace-architecture.mdx,EXISTS,389,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/developer-platforms/streamplace/streamplace-funding-model.mdx,EXISTS,277,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/developer-platforms/streamplace/streamplace-guide.mdx,EXISTS,220,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/developer-platforms/streamplace/streamplace-integration.mdx,EXISTS,264,true,true,banned:seamless; deprecated:broadcaster->gateway,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/developer-platforms/streamplace/streamplace-provenance.mdx,EXISTS,376,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/developer-platforms/streamplace/streamplace.mdx,EXISTS,140,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/grants-and-programmes-pre-update-2026-04-08.mdx,EXISTS,1139,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/grants-and-programmes-pre-update.mdx,EXISTS,983,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/guides-res-contribution.mdx,STUB,4,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/guides-res-developer-guides.mdx,STUB,3,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/guides-res-developer-help.mdx,STUB,24,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/guides-res-resources.mdx,STUB,2,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/index-generated.mdx,EXISTS,206,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/journey-mapping.mdx,EXISTS,138,true,true,banned:just,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/livepeer-real-time-video/page-1.mdx,STUB,3,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/livepeer-real-time-video/video-streaming-on-livepeer/frameworks-spe.mdx,STUB,3,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/livepeer-real-time-video/video-streaming-on-livepeer/README.mdx,STUB,5,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/livepeer-real-time-video/video-streaming-on-livepeer/streamdiffusion.mdx,STUB,2,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/livepeer-real-time-video/video-streaming-on-livepeer/video-streaming-101.mdx,PLACEHOLDER,945,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/moved-to-about/livepeer-actors/delegators.mdx,STUB,2,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/moved-to-about/livepeer-actors/end-users.mdx,STUB,3,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/moved-to-about/livepeer-actors/gateways.mdx,STUB,2,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/moved-to-about/livepeer-actors/orchestrators.mdx,STUB,2,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/moved-to-about/livepeer-actors/README.mdx,STUB,3,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/moved-to-about/livepeer-governance.mdx,STUB,15,false,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/moved-to-about/livepeer-protocol/livepeer-whitepaper.mdx,STUB,3,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/moved-to-about/livepeer-protocol/README.mdx,EXISTS,119,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/moved-to-about/livepeer-protocol/technical-overview.mdx,STUB,3,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/moved-to-about/livepeer-token-economics.mdx,EXISTS,189,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/moved-to-about/technical-roadmap.mdx,STUB,3,false,false,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/partner-integrations.mdx,EXISTS,431,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/pre-restructure-2026-04-06/build/sdk-gateway.mdx,STUB,0,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/pre-restructure-2026-04-06/concepts/video-on-livepeer.mdx,STUB,0,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/pre-restructure-2026-04-06/get-started/contributor-quickstart.mdx,EXISTS,195,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/pre-restructure-2026-04-06/get-started/setup-paths.mdx,STUB,0,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/pre-restructure-2026-04-06/get-started/video-quickstart.mdx,STUB,0,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/pre-restructure-2026-04-06/navigator.mdx,EXISTS,1051,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/pre-restructure-2026-04-06/resources/reference/apis.mdx,EXISTS,100,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/pre-restructure-2026-04-06/resources/reference/sdks.mdx,EXISTS,103,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/quickstart-ai-hub.mdx,EXISTS,142,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/quickstart-video-101.mdx,PLACEHOLDER,945,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/quickstart-video-hub.mdx,EXISTS,102,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/x-unstaged/developer-tools/external-tooling.mdx,STUB,7,false,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/x-unstaged/developer-tools/livepeer-cloud.mdx,EXISTS,213,true,true,banned:easily; deprecated:broadcaster->gateway,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/x-unstaged/developer-tools/livepeer-explorer.mdx,EXISTS,248,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/x-unstaged/developer-tools/tooling-hub.mdx,STUB,45,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/archive/x-unstaged/partner-integrations.mdx,EXISTS,431,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/canonical/checks.mdx,PLACEHOLDER,3316,true,true,banned:just; banned:easily; deprecated:broadcaster->gateway,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/context-data/Developers_new/ai-on-livepeer-draft.mdx,EXISTS,1092,true,true,banned:simply,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/context-data/Developers_new/build-byoc-draft.mdx,EXISTS,905,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/context-data/Developers_new/build-comfystream-draft.mdx,EXISTS,1525,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/context-data/Developers_new/build-model-support-draft.mdx,EXISTS,1186,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/context-data/Developers_new/comfystream-quickstart-draft.mdx,EXISTS,1067,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/context-data/Developers_new/developer-stack-draft.mdx,EXISTS,1285,true,true,banned:just,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/context-data/Developers_new/oss-stack-draft.mdx,EXISTS,854,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/context-data/Developers_new/running-a-gateway-draft.mdx,EXISTS,746,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/context-data/new/developers-new/index.mdx,STUB,41,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/context-data/new/developers-new/journey-mapping.mdx,EXISTS,138,true,true,banned:just,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/context-data/new/developers-new/portal.mdx,EXISTS,68,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/developers1/_workspace/files-to-add/ai-authentication.mdx,EXISTS,385,true,true,,,
